run_id_raw,run_id,lr_raw,lr,z,bs,seed,config,config_label_full,epoch,fid,timestamp,source_folder,source_file,line_no,config_display_label
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",76,149.04,2026-06-13 08:39:29.750,128,128\training (3).log,105,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",77,155.12,2026-06-13 08:40:33.478,128,128\training (3).log,106,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",78,168.38,2026-06-13 08:41:17.682,128,128\training (3).log,107,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",79,150.97,2026-06-13 08:42:21.351,128,128\training (3).log,108,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",80,150.32,2026-06-13 08:43:05.086,128,128\training (3).log,109,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",81,148.07,2026-06-13 08:44:08.863,128,128\training (3).log,110,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",82,149.05,2026-06-13 08:44:52.811,128,128\training (3).log,111,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",83,149.57,2026-06-13 08:45:57.029,128,128\training (3).log,112,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",84,163.26,2026-06-13 08:46:40.637,128,128\training (3).log,113,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",85,161.34,2026-06-13 08:47:25.517,128,128\training (3).log,114,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",86,151.14,2026-06-13 08:48:10.316,128,128\training (3).log,115,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",87,150.81,2026-06-13 08:48:55.110,128,128\training (3).log,116,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",88,148.26,2026-06-13 08:50:48.933,128,128\training (3).log,117,batch size=128
