run_id_raw,run_id,lr_raw,lr,z,bs,seed,config,config_label_full,epoch,fid,timestamp,source_folder,source_file,line_no,config_display_label
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",54,145.6,2026-06-01 17:37:14.129,100,100\training (1).log,217,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",55,137.69,2026-06-01 17:38:17.930,100,100\training (1).log,219,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",56,152.79,2026-06-01 17:38:52.092,100,100\training (1).log,220,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",57,143.62,2026-06-01 17:39:55.088,100,100\training (1).log,221,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",58,149.42,2026-06-01 17:40:28.305,100,100\training (1).log,222,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",59,140.4,2026-06-01 17:41:31.349,100,100\training (1).log,223,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",60,148.67,2026-06-01 17:42:04.137,100,100\training (1).log,224,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",61,141.2,2026-06-01 17:43:07.192,100,100\training (1).log,225,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",62,151.69,2026-06-01 17:43:40.310,100,100\training (1).log,226,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",63,147.25,2026-06-01 17:44:43.872,100,100\training (1).log,227,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",64,141.24,2026-06-01 17:45:17.502,100,100\training (1).log,228,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",65,142.36,2026-06-01 17:46:21.128,100,100\training (1).log,229,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",66,142.24,2026-06-01 17:46:55.266,100,100\training (1).log,230,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",67,140.54,2026-06-01 17:47:58.334,100,100\training (1).log,231,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",68,147.4,2026-06-01 17:48:32.270,100,100\training (1).log,232,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",69,141.72,2026-06-01 17:49:36.689,100,100\training (1).log,233,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",70,150.02,2026-06-01 17:50:10.840,100,100\training (1).log,234,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",71,151.39,2026-06-01 17:51:14.356,100,100\training (1).log,235,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",72,141.75,2026-06-01 17:51:47.826,100,100\training (1).log,236,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",73,138.6,2026-06-01 17:52:51.165,100,100\training (1).log,237,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",74,141.16,2026-06-01 17:53:24.480,100,100\training (1).log,238,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",75,145.4,2026-06-01 18:12:26.037,100,100\training (1).log,239,z=100
